Filename,Identifier,IE_krr,IE_exp
66849-29-4,C[C@H]([NH2+]CCO)c1ccccc1,13.9780392436,nan
779-84-0,O=C\1C=CC=CC1=C/Nc2ccccc2,50.2771462779,nan
3544-24-9,NC(=O)c1cccc(N)c1,38.3102120282,nan
42726-73-8,COC(=O)CC(=O)OC(C)(C)C,22.8155997669,nan
32864-38-3,CCOC(=O)CC(=O)OC(C)(C)C,21.3294103309,nan
100243-39-8,O[C@H]1CC[NH2+]C1,-34.3873195212,nan
51268-87-2,CC1(C)OC[C@H](CCCO)O1,19.214843357,nan
4208-64-4,CC(O)c1occc1,38.8222004266,nan
5424-29-3,CC(N)(CO)C(O)=O,-11.5030761023,nan
7522-43-2,CC(C)[C@]([NH3+])(CO)C([O-])=O,5.6737298884,nan
4740-47-0,[NH3+][C@](CO)(Cc1ccccc1)C([O-])=O,37.3585201477,nan
7508-82-9,C[C@](CO)(NC(=O)c1ccccc1)C([O-])=O,43.8433952073,nan
10472-24-9,COC(=O)C1CCCC1=O,37.3924956634,nan
1025-15-6,C=CCN1C(=O)N(CC=C)C(=O)N(CC=C)C1=O,5.5260479817,nan
1191-25-9,OCCCCCC([O-])=O,26.716634439,nan
5928-48-3,Cc1sc(C=O)cc1C,53.1905438655,nan
40371-51-5,[NH3+]CC[C@H](O)C([O-])=O,22.012843243,nan
485-72-3,COc1ccc(cc1)C2=COc3cc(O)ccc3C2=O,62.4491706945,nan
2199-44-2,CCOC(=O)c1[nH]c(C)cc1C,28.7386556905,nan
16873-13-5,CC[N+](CC)(CC)CC.O[S]([O-])(=O)=O,-1.1071660529,nan
80526-82-5,C[N+](C)(C)C.O[S]([O-])(=O)=O,-14.6543136308,nan
53562-86-0,COC(=O)CC(C)O,20.4991349677,nan
29654-55-5,OCc1cc(O)cc(O)c1,41.7259448166,nan
116668-47-4,Nc1ccc2cc(ccc2c1)C([O-])=O,78.7110955256,nan
83011-43-2,COC(=O)c1cc(O)c(OC)c(OC)c1,53.3966555384,nan
69610-40-8,CC(C)(C)OC(=O)N1CCC[C@H]1CO,-2.7852462061,nan
2799-21-5,O[C@@H]1CC[NH2+]C1,-35.2601958974,nan
7326-19-4,O[C@H](Cc1ccccc1)C(O)=O,53.8073287641,nan
10543-57-4,CC(=O)N(CCN(C(C)=O)C(C)=O)C(C)=O,-2.2794641849,nan
591-54-8,Nc1ccncn1,-0.5387955329,nan
1118-68-9,CN(C)CC(O)=O,-41.8641938748,nan
288-36-8,[nH]1nccn1,-3.9702656594,nan
607-97-6,CCOC(=O)C(CC)C(C)=O,22.6108597319,nan
35094-87-2,Oc1cc(O)c(C=O)cc1O,57.7404717928,nan
5973-71-7,Cc1ccc(C=O)cc1C,52.6056559131,nan
874-23-7,CC(=O)C1CCCCC1=O,36.4018707393,nan
118-46-7,Nc1cccc2ccc(O)cc12,55.4045373094,nan
6485-67-2,NC(=O)[C@H]([NH3+])c1ccccc1,26.9997196188,nan
61495-04-3,Cc1ccccc1NC(=O)C(C)(C)C,22.6722025189,nan
13889-98-0,CC(=O)N1CC[NH2+]CC1,-40.5767596725,nan
575-41-7,Cc1cc(C)c2ccccc2c1,52.5205336404,nan
111-60-4,CCCCCCCCCCCCCCCCCC(=O)OCCO,36.8599651101,nan
632-20-2,CC(O)C(N)C(O)=O,5.2307376191,nan
1188-21-2,CC(C)C[C@H](NC(C)=O)C(O)=O,10.1919735436,nan
68-26-8,CC(=C\CO)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,29.794875214,nan
18881-04-4,CC1=C[C@@H](O)[C@H]2C[C@@H]1C2(C)C,20.3705685952,nan
51755-83-0,CCCC(S)CCO,20.3200402464,nan
1571-30-8,Oc1cccc2ccc(nc12)C([O-])=O,73.7216135245,nan
14510-06-6,Oc1cccc2ccc(C=O)nc12,63.3895864404,nan
6759-78-0,Oc1cccc2ccc(nc12)C#N,60.0219963091,nan
16712-64-4,OC(=O)c1ccc2cc(O)ccc2c1,71.8199729741,nan
142-90-5,CCCCCCCCCCCCOC(=O)C(C)=C,32.4056510694,nan
4249-10-9,CC1=C(C)C(=C(C)C1)C,46.6953402263,nan
2530-26-9,[O-][N+](=O)c1cccnc1,42.1436651043,nan
15513-52-7,Cc1ccc(c(C)n1)[N+]([O-])=O,40.6618428638,nan
623-04-1,Nc1ccc(CO)cc1,35.4520817715,nan
7529-22-8,C[N+]1([O-])CCOCC1,-25.5832443082,nan
119237-64-8,C1C[NH2+][C@@H](C1)C(c2ccccc2)c3ccccc3,39.225263468,nan
51693-17-5,Cc1ccc(cc1)[S](=O)(=O)OC[C@@H]2CCC(=O)N2,53.9103677342,nan
5380-87-0,C(OCc1occc1)C2CO2,42.9238659517,nan
1614-12-6,Nn1nnc2ccccc12,35.9768571191,nan
123-56-8,O=C1CCC(=O)N1,17.4782995036,nan
163439-82-5,O[C@@H]1C[NH+](C[C@H]1O)Cc2ccccc2,9.1085090777,nan
90365-74-5,O[C@H]1C[NH+](C[C@@H]1O)Cc2ccccc2,10.7222895705,nan
20031-21-4,CC1(C)O[C@H]2O[C@H](CO)[C@H](O)[C@H]2O1,32.8524175671,nan
141942-85-0,CCOC(=O)C[C@H](O)CC#N,29.7129261513,nan
528-44-9,OC(=O)c1ccc(C(O)=O)c(c1)C(O)=O,79.8328289959,nan
86-87-3,OC(=O)Cc1cccc2ccccc12,65.6316324851,nan
80-43-3,CC(C)(OOC(C)(C)c1ccccc1)c2ccccc2,36.976797762,nan
1889-67-4,CC(C)(c1ccccc1)C(C)(C)c2ccccc2,45.5060665752,nan
39520-24-6,COC(=O)C(CC(C)C)C(=O)OC,30.9339087248,nan
4792-15-8,OCCOCCOCCOCCOCCO,15.2976987025,nan
22041-19-6,CCOC(=O)C[NH+]1CCCC1,-15.7303539811,nan
1592-38-7,OCc1ccc2ccccc2c1,60.9135804519,nan
2835-68-9,NC(=O)c1ccc(N)cc1,38.6162910965,nan
24680-50-0,COc1ccc(\C=C\C=O)cc1,58.7863496543,nan
122-25-8,OC(=O)c1cc(Cc2ccc(O)c(c2)C(O)=O)ccc1O,78.0670589371,nan
4919-37-3,Cc1cc(cc(C)c1O)C([O-])=O,61.3572629313,nan
98-85-1,CC(O)c1ccccc1,38.2745288013,nan
652-67-5,O[C@@H]1CO[C@@H]2[C@@H](O)CO[C@H]12,33.5623879963,nan
2785-89-9,CCc1ccc(O)c(OC)c1,39.217005208,nan
19438-10-9,COC(=O)c1cccc(O)c1,56.9242061228,nan
1193-82-4,C[S](=O)c1ccccc1,55.6163819489,nan
2186-92-7,COC(OC)c1ccc(OC)cc1,37.3335450554,nan
1679-64-7,COC(=O)c1ccc(cc1)C(O)=O,68.9281336347,nan
2215-77-2,OC(=O)c1ccc(Oc2ccccc2)cc1,58.7487487383,nan
629-94-7,CCCCCCCCCCCCCCCCCCCCC,34.3006261837,nan
65-86-1,OC(=O)C1=CC(=O)NC(=O)N1,44.6110666945,nan
3112-85-4,C[S](=O)(=O)c1ccccc1,65.0273029703,nan
105-76-0,CCCCOC(=O)\C=C/C(=O)OCCCC,36.6158725385,nan
34068-01-4,CC(=O)c1cccc(OCc2ccccc2)c1,57.1436935005,nan
4198-90-7,Cc1cc(cc(C)c1O)C#N,50.0866975559,nan
13242-55-2,CC(=O)OC1C2COC(O2)C(OC(C)=O)C1OC(C)=O,52.3947749077,nan
702-23-8,COc1ccc(CCO)cc1,39.2938046697,nan
6220-15-1,CCCCCC[n+]1ccccc1,20.8407965988,nan
2374-03-0,Nc1ccc(cc1O)C(O)=O,53.538450785,nan
2885-00-9,CCCCCCCCCCCCCCCCCCS,39.4917763467,nan
7391-28-8,Cc1ccc(cc1)C(=O)CC#N,55.8760845793,nan
31037-02-2,CCOC(=O)c1cnn(C)c1N,11.9975734372,nan
21169-71-1,[O-]C(=O)c1oncc1,67.5000951895,nan
6575-13-9,Cc1cccc(C)c1C#N,46.1647149919,nan
31909-58-7,O=C(CC#N)c1occc1,63.3316096591,nan
141556-45-8,Cc1cc(C)c(n2cc[n+](c2)c3c(C)cc(C)cc3C)c(C)c1,40.7107740818,nan
112-05-0,CCCCCCCCC(O)=O,35.5795748945,nan
50551-58-1,CCOC(=O)c1oc2c(OC)cccc2c1,62.2504134069,nan
670-96-2,[nH]1ccnc1c2ccccc2,31.7383452615,nan
13036-02-7,COC(=O)c1cc(O)cc(c1)C(=O)OC,65.5088776504,nan
18741-85-0,Nc1ccc2ccccc2c1c3c(N)ccc4ccccc34,48.730712408,nan
19406-86-1,Cc1ccc(cc1N)C(N)=O,38.3423421982,nan
1509-35-9,CC[C@H](C)[C@@H](N)C(O)=O,1.1918542661,nan
124-19-6,CCCCCCCCC=O,29.767068813,nan
4214-73-7,Nc1ccc(c[nH+]1)C#N,17.9523414994,nan
91914-06-6,CC1=CNC(=O)C=C1,21.3725374402,nan
17220-38-1,Nc1nonc1N,0.9716987673,nan
16303-58-5,Cc1sc(cc1)c2sc(C)cc2,56.377990416,nan
125971-94-0,CC(C)(C)OC(=O)C[C@H]1C[C@@H](CC#N)OC(C)(C)O1,20.5772507842,nan
31430-18-9,COC(=O)Nc1[nH]c2cc(ccc2n1)C(=O)c3sccc3,65.966728287,nan
37859-42-0,OCc1sc2ccccc2n1,53.6936644598,nan
3857-25-8,Cc1oc(CO)cc1,34.9756908473,nan
21535-97-7,Cc1coc2ccccc12,53.7231979286,nan
591-28-6,O=C1NC=CC(=S)N1,19.1003548294,nan
189321-65-1,CC(C)(C)OC(=O)NC1(CCN(CC1)C(=O)OC(C)(C)C)C([O-])=O,6.8902343064,nan
172843-97-9,CC(C)(C)OC(=O)NC1(CCOCC1)C([O-])=O,18.9333119876,nan
182287-51-0,CC(C)(C)OC(=O)N[C@H](CC1CCOCC1)C([O-])=O,23.325242251,nan
67639-41-2,[NH3+]C1(CCSCC1)C([O-])=O,24.8372850614,nan
33630-99-8,NC1=CC=CNC1=O,12.2529105808,nan
22280-62-2,Cc1[nH+]c(N)ccc1[N+]([O-])=O,32.3891883078,nan
21901-29-1,Cc1ccc(c(N)[nH+]1)[N+]([O-])=O,34.9270040333,nan
7418-65-7,Nc1ccncc1C(O)=O,40.3810347821,nan
24242-19-1,Nc1cncc(c1)C([O-])=O,48.318314248,nan
63039-48-5,CC(C)(C)OC(=O)N[C@@H](CC#C)C([O-])=O,23.4892239726,nan
261165-05-3,CC(C)(C)OC(=O)N[C@@H]1CC[C@@H](C1)C([O-])=O,19.9912117879,nan
161660-94-2,CC(C)(C)OC(=O)N[C@H]1CC[C@H](C1)C([O-])=O,15.5891345989,nan
167834-24-4,CCOC(=O)C[C@H]([NH3+])c1ccccc1,33.33000002,nan
57213-48-6,[NH3+][C@@H](Cc1cccc(c1)C#N)C([O-])=O,54.1940476222,nan
213270-36-1,COC(=O)[C@@H](CC(C)C)CC([O-])=O,36.6204081584,nan
208113-95-5,COC(=O)[C@@H](CC([O-])=O)C(C)C,35.9698578862,nan
178032-63-8,CC1(C)O[C@H]2[C@H]3C[C@@H]([C@H]2O1)C(=O)N3,21.117701181,nan
134003-03-5,O=C1N[C@H]2CC[C@@H]1C2,9.2747571333,nan
134003-04-6,[NH3+][C@H]1C[C@H](C=C1)C([O-])=O,32.1199903128,nan
71830-08-5,[NH3+][C@H]1CC[C@H](C1)C([O-])=O,18.0943539105,nan
71830-07-4,[NH3+][C@@H]1CC[C@@H](C1)C([O-])=O,11.059669963,nan
79200-57-0,[NH3+][C@@H]1C[C@H](CO)[C@@H](O)[C@H]1O,3.1293376298,nan
220497-88-1,[NH3+][C@H]1C[C@@H](CO)[C@H](O)[C@@H]1O,6.0503716941,nan
170899-08-8,CC(C)(C)OC(=O)N[C@H](CC=C)C([O-])=O,18.1338949184,nan
63039-46-3,CC(C)(C)OC(=O)N[C@H](CC#C)C([O-])=O,22.8320683071,nan
161024-80-2,CC(C)(C)OC(=O)N[C@H](CC([O-])=O)c1ccccc1,34.7597606992,nan
321744-26-7,COC(=O)[C@H]1C[C@@H](O)CCN1C(=O)OC(C)(C)C,12.9857625582,nan
340188-50-3,CCOC(=O)C[C@@H]([NH3+])c1ccccc1,32.6895775828,nan
130165-76-3,COC(=O)[C@H](CC(C)C)CC([O-])=O,35.2253856489,nan
220498-08-8,COC(=O)[C@H](CC([O-])=O)C(C)C,34.0862941656,nan
17299-07-9,C[C@@H](O)CC[C@@H](C)O,12.862579433,nan
90891-21-7,CCOC(=O)[C@@H]([NH3+])CCc1ccccc1,30.1080335693,nan
4966-90-9,CC1=CC(=O)C(=C(O)N1)[N+]([O-])=O,57.0949226005,nan
51779-32-9,CC(C)(C)OC(=O)NC(=O)OC(C)(C)C,8.7967404975,nan
6813-38-3,[O-]C(=O)c1ccnc(c1)c2cc(ccn2)C([O-])=O,71.8736993349,nan
1609-66-1,CCC(=O)N(C1CC[NH2+]CC1)c2ccccc2,6.3678680934,nan
166773-08-6,C1N(N=C(N1c2ccccc2)c3ccccc3)c4ccccc4,38.7316840117,nan
6515-36-2,Oc1ccc2C(=O)CC(Oc2c1)c3ccccc3,62.9658022687,nan
3029-32-1,O=C1c2cc3ccccc3cc2C(=O)c4cc5ccccc5cc14,85.0252771078,nan
369403-08-7,CC(C)(C)OC(=O)NC1(CCC(O)CC1)C([O-])=O,22.1679586294,nan
54060-30-9,Nc1cccc(c1)C#C,34.4640693858,nan
580-16-5,Oc1ccc2ncccc2c1,49.8413253774,nan
765-85-5,COC(=O)C1CCC1,34.09898001,nan
4695-62-9,CC1(C)[C@@H]2CC[C@@](C)(C2)C1=O,19.7214903025,nan
5402-55-1,OCCc1sccc1,42.1575377182,nan
36052-24-1,COC(=O)c1ccc(N)[nH+]c1,32.8498651656,nan
870-50-8,CC(C)(C)OC(=O)N=NC(=O)OC(C)(C)C,5.7525030179,nan
52602-39-8,Oc1cccc2[nH]c3ccccc3c12,57.7542712258,nan
41302-34-5,COC(=O)C1CCCCC1=O,41.5917190606,nan
57260-71-6,CC(C)(C)OC(=O)N1CC[NH2+]CC1,-26.4786907263,nan
31166-44-6,O=C(OCc1ccccc1)N2CC[NH2+]CC2,7.9604089223,nan
35264-09-6,CC(C)(C)OC(=O)NC1(CCCC1)C([O-])=O,14.9526916441,nan
1693-86-3,CCCCCCc1cscc1,42.6639322642,nan
62965-35-9,CC(C)(C)OC(=O)N[C@H](C([O-])=O)C(C)(C)C,7.3258539076,nan
1572-10-7,Nc1cc([nH]n1)c2ccccc2,36.4508611768,nan
31230-17-8,Cc1[nH]nc(N)c1,3.9541765554,nan
52178-50-4,COC(=O)c1cccc(C=O)c1,69.8056690039,nan
301-00-8,CC\C=C/C/C=C\C\C=C/CCCCCCCC(=O)OC,34.8698738414,nan
109384-19-2,CC(C)(C)OC(=O)N1CCC(O)CC1,-5.4266256319,nan
69610-41-9,CC(C)(C)OC(=O)N1CCC[C@H]1C=O,3.4620148378,nan
499-75-2,CC(C)c1ccc(C)c(O)c1,33.2805464208,nan
4513-94-4,N#Cc1[nH]ccc1,14.6120513909,nan
23364-44-5,[NH3+][C@@H]([C@@H](O)c1ccccc1)c2ccccc2,40.69372739,nan
1013-88-3,N=C(c1ccccc1)c2ccccc2,44.5330102845,nan
879-65-2,OC(=O)c1cnc2ccccc2n1,49.8618050953,nan
86-59-9,OC(=O)c1cccc2cccnc12,64.6388009619,nan
1450-93-7,Nc1[nH]ccn1.O[S](O)(=O)=O,39.241835992,nan
49763-66-8,CCCCCCCCc1ccc(C=O)cc1,50.5156307069,nan
15186-48-8,CC1(C)OC[C@@H](O1)C=O,27.46873915,nan
621-76-1,CCCOC(OCCC)OCCC,9.3702445254,nan
78191-00-1,CON(C)C(C)=O,-26.0365376605,nan
81477-94-3,CC(C)(C)OC(=O)CN=C(c1ccccc1)c2ccccc2,38.5144045686,nan
5597-50-2,COC(=O)CCc1ccc(O)cc1,48.1545865598,nan
505-52-2,OC(=O)CCCCCCCCCCCC(O)=O,47.4955898276,nan
71581-92-5,OC[C@@H]1CCCC[C@@H]1[NH2+]Cc2ccccc2,19.7385742883,nan
4892-02-8,COC(=O)c1ccccc1S,71.112043426,nan
580-15-4,Nc1ccc2ncccc2c1,33.5584432872,nan
6310-21-0,CC(C)(C)c1ccccc1N,36.4591395525,nan
5306-85-4,COC1COC2C(COC12)OC,25.8900644413,nan
5470-96-2,O=Cc1ccc2ccccc2n1,62.8393245192,nan
3485-84-5,C=CN1C(=O)c2ccccc2C1=O,54.3115991039,nan
3945-18-4,CC(=O)O[C@H]1COC=C[C@H]1OC(C)=O,43.9413005114,nan
475-25-2,Oc1ccc2c(OCC3(O)CC4=CC(=O)C(=CC4=C23)O)c1O,70.0888385989,nan
94-02-0,CCOC(=O)CC(=O)c1ccccc1,53.9666416946,nan
95715-87-0,CC(C)(C)OC(=O)N1[C@H](COC1(C)C)C=O,5.1169142544,nan
122-78-1,O=CCc1ccccc1,51.9108965714,nan
146000-39-7,CN(C(=O)OC(C)(C)C)C(C)(C)C([O-])=O,0.8626852043,nan
205639-93-6,CCCCCC1=CC=C([C@@H](O)[C@H]1O)C([O-])=O,55.0718672423,nan
688-84-6,CCCCC(CC)COC(=O)C(C)=C,21.4749934836,nan
479-27-6,Nc1cccc2cccc(N)c12,38.3669178938,nan
70-47-3,NC(CC(N)=O)C(O)=O,4.3239430488,nan
18595-18-1,COC(=O)c1ccc(C)c(N)c1,49.9899322405,nan
716-76-7,OC(=O)c1cccc(c1)c2ccccc2,66.223736764,nan
7468-67-9,O=Cc1ccccc1C#N,69.5310136107,nan
24706-50-1,O=C1CCCC(=C1)Nc2ccccc2,37.1803465569,nan
113212-14-9,COC(=O)\C(=C\N(C)C)[N+]#[C-],-10.5021912608,nan
2935-63-9,Cc1cccc(OCC(O)=O)c1C,53.290539595,nan
16533-72-5,[O-]C(=O)[C@@H]1O[C@@H]1C([O-])=O,86.3568062831,nan
614-21-1,[O-][N+](=O)CC(=O)c1ccccc1,62.4344416612,nan
13252-83-0,Cc1ccc2OC(=CC(=O)c2c1)O,67.5602998217,nan
2688-84-8,Nc1ccccc1Oc2ccccc2,45.3794096377,nan
720-73-0,Cc1ccc(cc1)c2ccc(cc2)C([O-])=O,71.1321572787,nan
1134-35-6,Cc1ccnc(c1)c2cc(C)ccn2,35.1626504528,nan
35704-19-9,CC(=O)Nc1ccc(cc1)C#N,43.8229770115,nan
6393-40-4,Nc1ccc(cc1[N+]([O-])=O)C#N,66.339437372,nan
1074-36-8,OC(=O)c1ccc(S)cc1,74.0945484269,nan
1826-28-4,O=NC(=C/1NC=CC=C1)/c2ccccc2,47.8286357595,nan
3385-34-0,CCOC(=O)C1=C(C)OC(=O)C=C1C,52.8270891393,nan
28485-17-8,CCOC(=O)C1=CNC(=O)NC1=O,37.3276802301,nan
53088-69-0,COC(=O)Cc1cccc(C)c1,49.0857775364,nan
67945-22-6,CCOC(=O)[C@H]1[C@H](C(=O)OCC)C1(C)C,30.1807315732,nan
172695-25-9,CC(C)(C)OC(=O)N[C@H](CC#N)Cc1ccccc1,26.6307071013,nan
3237-22-7,N#CC(=Cc1occc1)C#N,63.8552214067,nan
7189-69-7,O=[S](=O)(n1ccnc1)n2ccnc2,6.2814361159,nan
4376-18-5,COC(=O)c1ccccc1C(O)=O,70.2686594646,nan
488-86-8,OC1C(=O)C(=O)C(=O)C1=O,73.1957371951,nan
77-93-0,CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC,34.9342852914,nan
128427-10-1,CC(C)(C)OC(=O)N[C@H](CO)CCO,-1.8326457254,nan
28123-73-1,[O-]C(=O)c1oc(cc1)c2ccc(cc2)[N+]([O-])=O,84.3283812339,nan
5434-20-8,Nc1cccc(C(O)=O)c1C(O)=O,71.5902015357,nan
15760-35-7,[CH2]=[C]1C[CH](C1)C#N,35.1699630718,nan
624-84-0,NNC=O,-41.8038010338,nan
60656-87-3,O=CCOCc1ccccc1,51.1710181337,nan
74844-91-0,COC(=O)[C@@H]1C[C@@H](O)CN1C(=O)OC(C)(C)C,10.2875665863,nan
500-38-9,C[C@H](Cc1ccc(O)c(O)c1)[C@@H](C)Cc2ccc(O)c(O)c2,46.2306033372,nan
33584-60-0,[NH3+]C1(Cc2ccccc2C1)C([O-])=O,47.8202477528,nan
497-23-4,O=C1OCC=C1,55.3216175125,nan
106-25-2,CC(C)=CCC\C(C)=C/CO,12.6749706945,nan
57294-38-9,CC(C)(C)OC(=O)NCCCC(O)=O,9.1906490562,nan
13612-34-5,Cc1ccc(C)c(CC([O-])=O)c1,56.1179757743,nan
24521-76-4,O=C1NC(=S)N=C2NNC=C12,28.4077161098,nan
68-95-1,CC(=O)N1CCCC1C(O)=O,4.3271826608,nan
7524-52-9,COC(=O)[C@@H]([NH3+])Cc1c[nH]c2ccccc12,37.137959541,nan
39994-75-7,COC(=O)[C@@H]([NH3+])[C@@H](C)O,3.2570405824,nan
82689-19-8,CC(C)(C)OC(=O)N[C@H](CO)Cc1c[nH]c2ccccc12,24.8392988299,nan
77119-85-8,CC(C)(C)OC(=O)N[C@H](Cc1ccccc1)C=O,28.8242651214,nan
72155-45-4,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C=O,28.8941425068,nan
10147-11-2,C#CCc1ccccc1,38.738091445,nan
504-31-4,O=C1OC=CC=C1,59.1191086202,nan
95-96-5,CC1OC(=O)C(C)OC1=O,46.3399973961,nan
373-49-9,CCCCCC\C=C/CCCCCCCC(O)=O,34.70793926,nan
883-44-3,OCCCN1C(=O)c2ccccc2C1=O,42.8263321433,nan
112245-13-3,CC(C)(C)[C@H]([NH3+])CO,-22.7740452477,nan
336100-46-0,[O-]C(=O)c1c[nH]cc1,46.7734807352,nan
10200-59-6,O=Cc1sccn1,49.559555053,nan
3047-32-3,CCC1(CO)COC1,7.2732331944,nan
42826-42-6,CC(C)(C)C(=O)NN,-16.9380131296,nan
5815-08-7,C[NH+](C)C(OC(C)(C)C)[NH+](C)C,-47.3483189153,nan
940-64-7,Cc1ccc(OCC(O)=O)cc1,55.5186614151,nan
4410-99-5,SCCc1ccccc1,50.6768025263,nan
603-85-0,Nc1c(O)cccc1[N+]([O-])=O,49.8818307926,nan
5464-12-0,CN1CCN(CCO)CC1,-47.9463975549,nan
84358-13-4,CC(C)(C)OC(=O)N1CCC(CC1)C(O)=O,5.0472934215,nan
7295-76-3,COc1cccnc1,20.5968635588,nan
101385-93-7,CC(C)(C)OC(=O)N1CCC(=O)C1,-1.0347904198,nan
612-19-1,CCc1ccccc1C(O)=O,53.0814212307,nan
1663-61-2,CCOC(OCC)(OCC)c1ccccc1,30.8450665558,nan
4748-78-1,CCc1ccc(C=O)cc1,53.004949782,nan
78-69-3,CCC(C)(O)CCCC(C)C,4.114793486,nan
1009-67-2,CC(Cc1ccccc1)C(O)=O,42.6977031259,nan
22934-51-6,COc1cc(CC=C)cc(C=O)c1O,61.3227470874,nan
7598-26-7,Cc1c[nH+]c(N)c(c1)[N+]([O-])=O,30.9918116788,nan
6165-76-0,Cc1ccc(cc1)[S](=O)(=O)OCC#C,73.5628213653,nan
5416-80-8,Cc1[nH]c2ccccc2c1C=O,55.0604835001,nan
17159-79-4,CCOC(=O)C1CCC(=O)CC1,29.1105436184,nan
768-60-5,COc1ccc(cc1)C#C,53.6698530867,nan
6186-22-7,COC(=O)c1ccccc1NC(=O)CN(c2cc(C)cc(C)c2)[S](=O)(=O)c3ccccc3,53.3981099904,nan
65873-72-5,COc1ccc(C=O)cn1,40.1720675214,nan
778-28-9,CCCCO[S](=O)(=O)c1ccc(C)cc1,57.1511523274,nan
599-91-7,CCCO[S](=O)(=O)c1ccc(C)cc1,59.1816037308,nan
936-58-3,OC(CC=C)c1ccccc1,39.468906708,nan
4039-82-1,C#CCOCc1ccccc1,49.2725606502,nan
67385-09-5,CC(C)(C)OC(=O)NCCS,-2.0264355663,nan
562-46-9,CC1(C)CCC(=O)CC1=O,26.0573557008,nan
90-49-3,CCC(C(=O)NC(N)=O)c1ccccc1,37.6923102508,nan
94-62-2,O=C(/C=C/C=C/c1ccc2OCOc2c1)N3CCCCC3,45.4299217053,nan
13461-74-0,OC1(C#C)c2ccccc2c3ccccc13,67.5028395693,nan
17573-92-1,COc1cscc1,47.1173393797,nan
3587-64-2,COCC(C)(C)O,-6.7436844191,nan
22621-41-6,COC(=O)c1cccc(c1[O-])[N+]([O-])=O,75.3937439748,nan
2110-18-1,C(Cc1ccccc1)Cc2ccccn2,37.8147710533,nan
18937-79-6,CCCC#CC(=O)OC,39.1597868354,nan
5434-21-9,Nc1ccc(C(O)=O)c(c1)C(O)=O,70.1837325738,nan
27911-63-3,C[C@@H](O)c1ccccn1,21.8411214725,nan
10160-87-9,CCOC(OCC)C#C,20.6702312542,nan
7152-15-0,CCOC(=O)CC(=O)C(C)C,26.4945798901,nan
3749-51-7,CC1=CC(=O)C=C(O)N1,28.0659780678,nan
119-39-1,O=C1NN=Cc2ccccc12,54.529770045,nan
98303-20-9,CC(C)(C)OC(=O)N1CCCC[C@H]1C([O-])=O,12.1497812543,nan
106-36-5,CCCOC(=O)CC,13.9570492676,nan
124-06-1,CCCCCCCCCCCCCC(=O)OCC,33.5437236393,nan
110-42-9,CCCCCCCCCC(=O)OC,33.9139646032,nan
1731-84-6,CCCCCCCCC(=O)OC,32.9267157462,nan
122-57-6,CC(=O)\C=C\c1ccccc1,54.5361350904,nan
881-68-5,COc1cc(C=O)ccc1OC(C)=O,60.8204061919,nan
705-60-2,C\C(=C/c1ccccc1)[N+]([O-])=O,53.5698415445,nan
5153-67-3,[O-][N+](=O)/C=C/c1ccccc1,63.8747883973,nan
102308-32-7,CC(C)(C)OC(=O)N1[C@@H](COC1(C)C)C=O,4.9059917541,nan
19715-19-6,CC(C)(C)c1cc(C(O)=O)c(O)c(c1)C(C)(C)C,32.3011646442,nan
1002-36-4,CCCCC#CCO,24.9113891082,nan
20739-58-6,CCCCCC#CCO,28.2333818368,nan
27069-17-6,COc1ccc(cc1)c2[nH]ncc2,44.1070420518,nan
787-70-2,OC(=O)c1ccc(cc1)c2ccc(cc2)C(O)=O,72.0203672909,nan
625-31-0,CC(O)CC=C,10.9154841248,nan
694-54-2,OC1CCCCO1,14.3243450455,nan
65253-04-5,C[C@@H]1CC[C@H]([C@H](O)C1)C(C)(C)c2ccccc2,31.2631761428,nan
3059-97-0,CC[C@@](C)([NH3+])C([O-])=O,0.0838870386,nan
50-99-7,OCC1OC(O)C(O)C(O)C1O,32.6161209516,nan
6068-62-8,COC(OC)\C=C\C(OC)OC,18.2177324032,nan
101-49-5,C1COC(Cc2ccccc2)O1,47.5820288301,nan
598-94-7,CN(C)C(N)=O,-59.1043288694,nan
112-43-6,OCCCCCCCCCC=C,28.3110268859,nan
3923-52-2,OC(C#C)(c1ccccc1)c2ccccc2,55.0245776187,nan
623-93-8,CCCCC(O)CCCC,15.5939074618,nan
90600-20-7,CC(C)(C)OC(=O)N[C@@H](CC=C)C([O-])=O,17.9066151471,nan
7207-49-0,CCCCCC\C(C)=N\O,9.1418285431,nan
22059-22-9,C/C(N)=N/O,-30.4303995045,nan
42472-69-5,CC(=O)c1ccc(cc1)C#C,62.3178676397,nan
18669-04-0,CCOC(C)OCC#C,18.5023111587,nan
23418-85-1,Cc1ccc(cc1)[S](=O)(=O)OCCC#C,68.133869885,nan
96989-50-3,S=C(Oc1ccccn1)Oc2ccccn2,46.4344525047,nan
3724-19-4,OC(=O)CCc1cccnc1,39.8006355252,nan
3339-73-9,OC(=O)CCN1C(=O)c2ccccc2C1=O,54.9432688049,nan
882-59-7,C1OC1(c2ccccc2)c3ccccc3,55.3555248402,nan
66-98-8,O=Cc1ccc(cc1)c2ccc(C=O)cc2,73.1217220808,nan
1137-73-1,OC(=O)CN(CC(O)=O)c1ccccc1,22.9354496425,nan
